micsanc1,sourceanc1,micsanc4,sourceanc4,micsbcg,sourcebcg,micsdelivery,sourcedelivery,micsfp,sourcefp,micsimr,sourceimr,micsnmr,sourcenmr,micspenta1,sourcepenta1,micspenta3,sourcepenta3,micspnc1,sourcepnc1,micsstill,sourcestill,year,x,country,source_file,anc1volume,anc4volume,deliveryvolume,opdvolume,pnc1volume,fp_oralvolume,anc1mics,anc4mics,bcgmics,deliverymics,fpmics,penta3mics,anc1dhs,anc4dhs,bcgdhs,deliverydhs,fpdhs,penta3dhs,dhis_livebirth,anc4hmis,deliveryhmis,wppCBR,wppIMR,wppModernUsers,wppU5MR,wpplivebirth,wppmCPR,wpptotpop,wpptotu1pop,wpptotu5pop,wppwomenrepage,iso3,IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value,indicatortype,source,province,coverage,denominator_source,datasource,change,years,group,lastsource
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPD,volIM,Sanaag Region,66549.99984741211,,,-9252.102,5.0,3441.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PNC1,volIM,Sanaag Region,3055.000008583069,,,4027.0,5.0,3442.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PNC1,volIM,Sanaag Region,4493.666660308838,,,4027.0,5.0,3442.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PNC1,volIM,Sanaag Region,4521.999999046326,,,4027.0,5.0,3442.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PNC1,volIM,Sanaag Region,5333.999998092651,,,4027.0,5.0,3442.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PNC1,volIM,Sanaag Region,9128.999983787537,,,4027.0,5.0,3442.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PNC1,volIM,Sanaag Region,7082.000003814697,,,4027.0,5.0,3442.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 1,cov,Sanaag Region,55.602779388427734,anc1,,27.605762,5.0,3443.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 1,volIM,Sanaag Region,4554.000001907349,anc1,,1658.0,5.0,3443.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 1,cov,Sanaag Region,74.00240325927734,anc1,,27.605762,5.0,3443.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 1,volIM,Sanaag Region,8317.999998092651,anc1,,1658.0,5.0,3443.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 1,volIM,Sanaag Region,11274.999996185303,anc1,,1658.0,5.0,3443.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 1,cov,Sanaag Region,96.1217269897461,anc1,,27.605762,5.0,3443.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 1,cov,Sanaag Region,93.20225524902344,anc1,,27.605762,5.0,3443.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 1,volIM,Sanaag Region,10533.000019073486,anc1,,1658.0,5.0,3443.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 1,volIM,Sanaag Region,11327.700029373169,anc1,,1658.0,5.0,3443.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 1,cov,Sanaag Region,107.21395874023438,anc1,,27.605762,5.0,3443.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 1,cov,Sanaag Region,83.20854187011719,anc1,,27.605762,5.0,3443.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 1,volIM,Sanaag Region,6212.000001907349,anc1,,1658.0,5.0,3443.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 3,cov,Sanaag Region,53.063167572021484,anc1,,24.859783,5.0,3444.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 3,volIM,Sanaag Region,4345.999984741211,anc1,,1471.3999,5.0,3444.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 3,cov,Sanaag Region,74.00240325927734,anc1,,24.859783,5.0,3444.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 3,volIM,Sanaag Region,8318.000009536743,anc1,,1471.3999,5.0,3444.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 3,cov,Sanaag Region,90.52066802978516,anc1,,24.859783,5.0,3444.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 3,volIM,Sanaag Region,10618.000011444092,anc1,,1471.3999,5.0,3444.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 3,volIM,Sanaag Region,9674.666648864746,anc1,,1471.3999,5.0,3444.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 3,cov,Sanaag Region,85.60720825195312,anc1,,24.859783,5.0,3444.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 3,cov,Sanaag Region,102.99551391601562,anc1,,24.859783,5.0,3444.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 3,volIM,Sanaag Region,10882.000040054321,anc1,,1471.3999,5.0,3444.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 3,cov,Sanaag Region,77.9229507446289,anc1,,24.859783,5.0,3444.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 3,volIM,Sanaag Region,5817.40002822876,anc1,,1471.3999,5.0,3444.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC1,cov,Sool Region,95.19525909423828,delivery,,18.805565,5.0,3445.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC1,volIM,Sool Region,3519.000009536743,delivery,,581.0,5.0,3445.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC1,volIM,Sool Region,5983.66667175293,delivery,,581.0,5.0,3445.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC1,cov,Sool Region,129.43324279785156,delivery,,18.805565,5.0,3445.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC1,volIM,Sool Region,7053.999996185303,delivery,,581.0,5.0,3445.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC1,cov,Sool Region,135.11045837402344,delivery,,18.805565,5.0,3445.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC1,cov,Sool Region,178.2093963623047,delivery,,18.805565,5.0,3445.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC1,volIM,Sool Region,6340.999980926514,delivery,,581.0,5.0,3445.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC1,cov,Sool Region,124.34635162353516,delivery,,18.805565,5.0,3445.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC1,volIM,Sool Region,4689.999996185303,delivery,,581.0,5.0,3445.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC1,volIM,Sool Region,4100.0000076293945,delivery,,581.0,5.0,3445.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC1,cov,Sool Region,114.00082397460938,delivery,,18.805565,5.0,3445.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,cov,Sool Region,30.622631072998047,delivery,,6.4971466,5.0,3446.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,volIM,Sool Region,1131.9999945163727,delivery,,203.0,5.0,3446.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,cov,Sool Region,37.83277893066406,delivery,,6.4971466,5.0,3446.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,volIM,Sool Region,1748.9999990463257,delivery,,203.0,5.0,3446.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,cov,Sool Region,39.91638946533203,delivery,,6.4971466,5.0,3446.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,volIM,Sool Region,2084.0000019073486,delivery,,203.0,5.0,3446.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,volIM,Sool Region,2321.0,delivery,,203.0,5.0,3446.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,cov,Sool Region,65.23008728027344,delivery,,6.4971466,5.0,3446.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,volIM,Sool Region,1647.9999990463257,delivery,,203.0,5.0,3446.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,cov,Sool Region,43.69355773925781,delivery,,6.4971466,5.0,3446.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,cov,Sool Region,37.11977767944336,delivery,,6.4971466,5.0,3446.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANC4,volIM,Sool Region,1334.9999961853027,delivery,,203.0,5.0,3446.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCG,cov,Sool Region,37.748809814453125,anc1,,119.54196,5.0,3447.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCG,volIM,Sool Region,1830.9999923706055,anc1,,7058.0,5.0,3447.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCG,cov,Sool Region,27.898662567138672,anc1,,119.54196,5.0,3447.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCG,volIM,Sool Region,2301.0,anc1,,7058.0,5.0,3447.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCG,cov,Sool Region,23.758045196533203,anc1,,119.54196,5.0,3447.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCG,volIM,Sool Region,2309.999994277954,anc1,,7058.0,5.0,3447.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCG,cov,Sool Region,39.59843444824219,anc1,,119.54196,5.0,3447.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCG,volIM,Sool Region,3460.999997138977,anc1,,7058.0,5.0,3447.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCG,cov,Sool Region,129.24322509765625,anc1,,119.54196,5.0,3447.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCG,volIM,Sool Region,8355.0,anc1,,7058.0,5.0,3447.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCG,cov,Sool Region,157.290771484375,anc1,,119.54196,5.0,3447.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCG,volIM,Sool Region,8889.000007629395,anc1,,7058.0,5.0,3447.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institutional Delivery,cov,Sool Region,51.747413635253906,anc1,,-8.536247,5.0,3448.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institutional Delivery,volIM,Sool Region,2510.0000019073486,anc1,,-68.0,5.0,3448.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institutional Delivery,volIM,Sool Region,3138.9999961853027,anc1,,-68.0,5.0,3448.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institutional Delivery,cov,Sool Region,38.05906295776367,anc1,,-8.536247,5.0,3448.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institutional Delivery,volIM,Sool Region,3544.9999961853027,anc1,,-68.0,5.0,3448.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institutional Delivery,cov,Sool Region,36.45985794067383,anc1,,-8.536247,5.0,3448.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institutional Delivery,volIM,Sool Region,2416.0,anc1,,-68.0,5.0,3448.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institutional Delivery,cov,Sool Region,27.642248153686523,anc1,,-8.536247,5.0,3448.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institutional Delivery,cov,Sool Region,39.61602783203125,anc1,,-8.536247,5.0,3448.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institutional Delivery,volIM,Sool Region,2561.0,anc1,,-68.0,5.0,3448.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institutional Delivery,cov,Sool Region,43.21116638183594,anc1,,-8.536247,5.0,3448.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Institutional Delivery,volIM,Sool Region,2441.9999923706055,anc1,,-68.0,5.0,3448.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPD,volIM,Sool Region,69434.99987792969,,,-23613.0,5.0,3449.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPD,volIM,Sool Region,99086.00021362305,,,-23613.0,5.0,3449.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPD,volIM,Sool Region,118941.6664428711,,,-23613.0,5.0,3449.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPD,volIM,Sool Region,84400.0,,,-23613.0,5.0,3449.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPD,volIM,Sool Region,53469.99996948242,,,-23613.0,5.0,3449.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPD,volIM,Sool Region,45821.99996948242,,,-23613.0,5.0,3449.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PNC1,volIM,Sool Region,2010.0000009536743,,,3057.0,5.0,3450.0,
,,,,,,,,,,,,,,,,,,,,,,2019.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PNC1,volIM,Sool Region,3892.500005722046,,,3057.0,5.0,3450.0,
,,,,,,,,,,,,,,,,,,,,,,2020.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PNC1,volIM,Sool Region,4150.000000953674,,,3057.0,5.0,3450.0,
,,,,,,,,,,,,,,,,,,,,,,2021.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PNC1,volIM,Sool Region,4110.0,,,3057.0,5.0,3450.0,
,,,,,,,,,,,,,,,,,,,,,,2022.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PNC1,volIM,Sool Region,6658.0,,,3057.0,5.0,3450.0,
,,,,,,,,,,,,,,,,,,,,,,2023.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PNC1,volIM,Sool Region,5067.0000076293945,,,3057.0,5.0,3450.0,
,,,,,,,,,,,,,,,,,,,,,,2018.0,,Somalia,somalia_surveys_province,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penta 1,volIM,Sool Region,3417.9999980926514,anc1,,5767.417,5.0,3451.0,
